created_at,text
2017-11-24,Are you really getting as big a discount as you think? https://t.co/VvFAVGCMJm #BlackFriday
2017-11-24,"Militants killed 184 people at a mosque in Egypt. They detonated a bomb and shot at fleeing worshippers and ambulances, state media reported https://t.co/zbAOBMEESs"
2017-11-24,The extremist group is also believed to be behind an ambush on U.S. forces and their local counterparts in Niger that left four Americans dead last month https://t.co/t3zhn9brAF
2017-11-24,"WATCH LIVE: Prime Minister Justin Trudeau to apologize to survivors of Newfoundland residential schools left out of 2008 apology, compensation https://t.co/Bv1r5LfQOF #cdnpoli"
2017-11-24,That's a wrap on the week for Global News Morning. Here's a look at what's on the show Monday morning: https://t.co/RAEmCPg76Y
2017-11-24,How about you don't re-gift this year? https://t.co/JC08xpOHLW
2017-11-24,Trump also backed an accused child molester this week https://t.co/1m3dDJIAyy
2017-11-24,"Sobeys, which also operates Safeway and FreshCo stores, will be cutting 800 office jobs across Canada https://t.co/BQBSZahRqR"
2017-11-24,#Sobeys to cut 800 office jobs as part of reorganization of grocery business https://t.co/orv7vjOqN4
2017-11-24,The online edition of #GlobalNewsMorning with @PaulBrothers &amp; @DaveWSquires. https://t.co/8nqQ3ZqMXz
2017-11-24,"“You get surrounded by a pack of hungry coyotes, it’s not very good."" 
https://t.co/QOc0SMNnLS"
2017-11-24,"Gaps in the security screening of Syrian refugees led to dozens of refugees being admitted to Canada without proper vetting, according to a government report obtained by Global News. https://t.co/8Jsrpw0Z87"
2017-11-24,https://t.co/sl2ZQ2V2e0
2017-11-24,"If you can dodge a wrench, you can dodge a ball. Global News Morning is asking it's viewers for their Dodgeball photos for Monday's activity. Send them our way to see them on the show: https://t.co/AIquAJXdyB"
2017-11-24,Disrupted holiday travel can be dreadful. Here's how to navigate it smoothly: https://t.co/B6LhAfNBn8
2017-11-24,"Today's activity was Ballroom Dancing. So here's a photo of the time Andrea Dion and Producer Kim learned how to ballroom in 19th century France, as one does https://t.co/skkhdlujNH"
2017-11-24,Here's a look at some of the top stories in #NB on Global News Morning today: https://t.co/LsiLoGhuvb
2017-11-24,"COMMENTARY: If politicians like Andrew Scheer can’t stand up for speech that they find disagreeable, then they might not be the free-speech warriors they claim to be, argues @supriyadwivedi. https://t.co/i3KvWGBhfH"
2017-11-24,"COMMENTARY: Why are we allowing ISIS fighters to return and how do we plan to keep people safe, asks @charlesadler https://t.co/DqJbTWCwGU"
2017-11-24,"ANALYSIS: The Canadian Nurses Association called the national housing plan “a positive step,"" but @davidakin calls it the PMO's effort to change the channel on conflict-of-interest allegations. https://t.co/NaZ7Cr5t6y #CDNpoli"
2017-11-24,"NDP MP Matthew Dubé called the sexual harassment and discrimination claims, ""just mind-boggling.” https://t.co/2ehaRLgEyz"
2017-11-24,Yukon's cancer warning labels on liquor are a world first — no other government puts labels on alcohol to warn of colon and breast cancers. https://t.co/ktNiTlunQh
2017-11-24,A Democratic senator from Minnesota is aiming to regain the trust of the American people after facing a number of sexual-misconduct allegations. https://t.co/yoNFEihHMY
2017-11-24,Canada has joined the search for the missing Argentine submarine that was last heard from over a week ago. https://t.co/X6D5FbwKxd
2017-11-24,"“You get surrounded by a pack of hungry coyotes, it’s not very good."" #NewBrunswick
https://t.co/Q1Ne5BAw7K"
2017-11-24,Looking for #BlackFriday and #CyberMonday sales? We’ve got you covered. https://t.co/DqFzZBoN4Q
2017-11-24,"When and how to score the best deals on #CyberMonday. 
https://t.co/b83RodUNMs"
2017-11-23,"Thieves steal equipment, cash and food from N.B. legion for third time this month https://t.co/9a4LDerrlG"
2017-11-23,"Michael Flynn, the former national security advisor, may be co-operating with the Robert Mueller investigation, and is potentially negotiating a deal with prosecutors, a report says. https://t.co/bh9aADidlF"
2017-11-23,The Prairies occupy two of the top three spots in a category no one wants to lead – homicide rates. https://t.co/S5QoUOvZlK
2017-11-23,"“There was a perception within the staff of Service New Brunswick that the premier requested that this happen.""
https://t.co/HMFce4xuGa"
2017-11-23,"“A day of reckoning is coming for the church, as it is with Washington &amp; Hollywood. Share your story on #churchtoo,” one of the founders of the movement tweeted. https://t.co/frpxzKfuT7"
2017-11-23,"The public safety minister defended his use of 2015 data over the past several days, saying that “about 60” foreign fighters have returned to Canada. https://t.co/aKTq3yIjbU"
2017-11-23,"Homeless man's selfless act gets paid back, big time, when the woman he gave his last $20 to for gas raises more than $250K for him. https://t.co/mQZAZKQf4d"
2017-11-23,"Some members of Catherine Campbell’s family sobbed as the video played. 
https://t.co/OBkNUPgi3u"
2017-11-23,#BlackFriday is tomorrow and you can use this list of deals and discount codes. https://t.co/NvJ89dO5MS
2017-11-23,"Two Halifax men have been sentenced to four months in jail for assaulting Dennis Oland in a New Brunswick prison
https://t.co/RD9egVIucm"
2017-11-23,"At the start of 2017, Juan Pedro Franco weighed upwards of 1,311 pounds. But with a combination of surgery, diet, and exercise, he's hoping to change that. https://t.co/2VYlUA2KP2"
2017-11-23,"Mother, ex-boyfriend sentenced to 9 years for Ontario toddler's scalding death https://t.co/NDy2hs34wc"
2017-11-23,"Experts say for some, even 7 cups of coffee per day can be good for you. https://t.co/X2MLRdnL4M"
2017-11-23,"Police say man, 70, suffered ""medical event"" after altercation with 64-yr-old fellow resident https://t.co/IQekGiivbo #Halifax #Dartmouth"
2017-11-23,"If you've spent the last decade hoping Bob Barker would return to @PriceIsRight, this seven-year-old thinks it's time to move on. https://t.co/6ZXJBWh3q3"
2017-11-23,"In 2016, then-RCMP Commissioner Bob Paulson apologized to the force’s female employees when there was an estimated 1,000 potential sexual harassment, discrimination claims. https://t.co/QY96B7hK5a"
2017-11-23,RCMP investigating alleged sexual assault on St. FX campus https://t.co/hioxa1Uqv4 #NovaScotia
2017-11-23,Feeling queasy? Here's what to eat and what to avoid. https://t.co/tVU7ui97Er
2017-11-23,We did some research around this year’s deals on Amazon Canada’s Black Friday hub. Here’s what we found. https://t.co/EQ0C8p3W1d
2017-11-23,"COMMENTARY: Returning ISIS fighters are welcome back into Canada, and we're all supposed to have confidence that the government will track their every move, writes @charlesadler https://t.co/1wfQl6Tpjt"
2017-11-23,Newfoundland and Labrador announced weed will be sold through private stores https://t.co/vRM19b2nbp
2017-11-23,Can you help bring this missing teddy bear home to the east coast? https://t.co/yIJEfqzIL4
2017-11-23,"The defector, who is recovering in hospital, has shown a liking for the show 'CSI', says his doctor https://t.co/orPLuZmKcb"
2017-11-23,Can you help bring this missing teddy bear home to the East Coast? https://t.co/hck0g8Bu4p
2017-11-23,A $5.6-million skating rink being built on Parliament Hill to celebrate #Canada150 will stay up and running until the end of February. It was originally only going to be open for 3 weeks. https://t.co/ih1Rvmt35W #cdnpoli
2017-11-23,"“Health Canada decided not to classify it as an opioid, which was a mistake. There is no debate around this,” said the head of pharmacology and toxicology at Toronto’s Sunnybrook Health Sciences Centre https://t.co/1nmAhLMGIy"
2017-11-23,"Upon hearing that Argentina's navy had detected an explosion while searching for the missing sub, relatives of the 44 crew members to burst into tears. https://t.co/Qj4NIGLM4X"
2017-11-23,"UPDATE: Christopher Garnier 2nd-degree murder trial sees photos of suspected blood, hears from cab driver https://t.co/b6A44byIUb #Halifax"
2017-11-23,"Search and rescue gears up for upcoming lobster season 
https://t.co/OGqOXLlVC3"
2017-11-23,A case that the Supreme Court of Canada will hear in a few weeks threatens to derail plans for provincial cannabis monopolies https://t.co/VrST6rCmU1 #cdnpoli
2017-11-23,"Even Denzel Washington and Colin Farrell can't save this convoluted drama, writes @CJancelewicz https://t.co/1GoGro0dgg"
2017-11-23,"Analysis: ""The timing of this announcement, given the government’s political troubles felt a bit more than coincidental."" — @DavidAkin https://t.co/xWTUAIMNys #cdnpoli"
2017-11-23,"Ontario MP Peter Kent said growing legal marijuana at home is ""virtually the same as putting fentanyl on a shelf within reach of kids."" https://t.co/ANM8jbf66l"
2017-11-23,.@ShesGottaHaveIt is streaming now on Netflix. https://t.co/06EzRWh9sB #ShesGottaHaveIt
2017-11-23,Disordered eating could include weighing food and excessively counting calories. https://t.co/UuvTYXpbXO via @artipatel
2017-11-23,Canada will spend $35 million over five years to help Bangladesh address the needs of women and girls as the country deals with a massive influx of Rohingya Muslims from Myanmar. https://t.co/ctwbmi0Roz #cdnpoli
2017-11-23,Try not to cry. These paramedics went above and beyond the call of duty https://t.co/AVMhOLBHGU
2017-11-23,"One of the leading candidates in the race to become the next premier of Saskatchewan says he doesn’t believe in abortion, even in the case of sex assault victims https://t.co/AjyMh8layl"
2017-11-23,"Saint-Quentin, #NewBrunswick double homicide victims were shot: RCMP https://t.co/roXyNmyy0y"
2017-11-23,"""Reconciliation is not just about Indigenous people and the government; it’s about all of us as Canadians,"" Justin Trudeau said https://t.co/unr6MB1WGO #cdnpoli"
2017-11-23,"Analysis: ""If it was illegal to show both sides of an argument on a university campus, then we wouldn’t call this Canada. We’d call this Maoist China at its most extreme,” a labour and employment lawyer says https://t.co/Yl0cHEoJL3"
2017-11-23,Federal coffers could eventually benefit to the tune of $6 billion a year from one of the controversial changes to Canada’s tax laws: watchdog https://t.co/dEA3uaU5Hb #cdnpoli
2017-11-23,Trudeau laments he can’t just go shopping anymore in P.E.I. radio interview https://t.co/BXpIzpOuSA
2017-11-23,"The internet does not exist in a bubble and a lot of Canada’s content gets routed through the U.S., @OpenMediaOrg said https://t.co/2iciMZCPKK"
2017-11-23,"Commentary: ""What we’re seeing once again is the defence of selective speech. People will defend speech that they already agree with, or speech that advances an ideological viewpoint akin to one they already hold,"" writes @supriyadwivedi https://t.co/gRhpvGl75v #cdnpoli"
2017-11-23,Two men who assaulted Dennis Oland in prison to be sentenced today https://t.co/uHHKQRYCqf
2017-11-23,"After hearing the heartbreaking revelation they couldn’t have children, this couple decided to make a change.
""We have lost a combined 200 pounds and honestly, it feels like we have a whole new lease on life.”
https://t.co/JfWM9u0Hwf"
2017-11-23,95% of the patient's body was covered in burns https://t.co/TLea1bbGSQ
2017-11-23,Do you think the Sears Canada liquidation items were marked up? The Competition Bureau is investigating https://t.co/8fNLhmVGs1
2017-11-23,"Trudeau to give lecture, participate in Q and A in P.E.I. before heading to N.L. https://t.co/WE4ZVnxUcH"
2017-11-23,Only one show left this week for Global News Morning. Here's a look at what's on the show for Friday: https://t.co/GUn55NuUcX
2017-11-23,LIVEBLOG: Christopher Garnier 2nd-degree murder trial to hear more Crown evidence Thursday https://t.co/0XZyiW0JJ4 #Halifax
2017-11-23,Robust winds knock out power to thousands in parts of Atlantic Canada https://t.co/IBOiP3zp69
2017-11-23,Here’s what Donald Trump had to say for American Thanksgiving. https://t.co/z0acy6IIiI
2017-11-23,Tech expert @ambermac shares some Black Friday/Cyber Monday shopping tips. https://t.co/i6mKC8XY6K
2017-11-23,The online edition of #GlobalNewsMorning with @PaulBrothers &amp; @DaveWSquires. https://t.co/35iOHQmqr1
2017-11-23,"For tmw's activity, Global News Morning is going classy. We want to see your Ballroom Dancing photos. Of course, we'd also accept Tango, Samba, anything! Send them our way to see them on the show https://t.co/8slTb7qsfj"
2017-11-23,Global News Morning gets serenaded after the 7:50am break. Check it out! https://t.co/xrqOVDa0C1
2017-11-23,It starts with an honest conversation with your partner and yourself. https://t.co/lw6M0RXP0A
2017-11-23,"Last year, Canadians showed how polite they could be during #BlackFriday shopping #TBT https://t.co/gOTrNuRn79"
2017-11-23,Gearing up for #BlackFriday &amp; #CyberMonday w/ tech expert Amber Mac giving Global News Morning some tips to get the best tech deals coming up after the 7:20am break 👨‍💻 https://t.co/mMSpw6F8Bz
2017-11-23,Thank you to our viewers who sent Global News Morning pictures Chopping Wood for today's activity. Shannon Thickins sent a photo of her son Lelynd Thickins in Cocagne #NB &amp; JoAnn Cuvelier sent this shot of Milan chopping wood for the woodstove https://t.co/af9EOa2R7b
2017-11-23,Good Morning #NB. Here's a look at today's top stories in your region on Global News Morning: https://t.co/N2gpjRlCKD
2017-11-23,"ANALYSIS: Roy Moore gets the benefit of the doubt from the highest office while his female accusers get nothing, writes @JProskowGlobal https://t.co/tKzNwlORBj"
2017-11-23,"This scam is ""off the charts,"" says the Better Business Bureau. https://t.co/DVBt1YW2Tw"
2017-11-23,"The new spending is only a ""a modest increase, not a gigantic increase,” one expert explains. https://t.co/GtomXCTsh5"
2017-11-23,What does the environment minister do when she receives a Barbie Doll in the mail?https://t.co/ur6DnGRJMR
2017-11-23,"Analysis: Laurier University ignored HR basics by not immediately contacting employee Lindsay Shepherd or asking for a copy of her now-famous recording, @MDroletGlobalTV writes. https://t.co/BE2e1PSOqO"
2017-11-23,Plan to pack these dietitian-approved meals for your lunch. https://t.co/X8Rj9tTSW4
2017-11-23,"Canadians don’t go into #BlackFriday and #CyberMonday with a plan, and they end up paying for it. https://t.co/IPfatcYLgJ"
2017-11-22,"A developer for a condo in Hamilton, Ontario, says he included Betty White, Bob Barker and Mr. T in marketing material on a website as a tribute to the stars.  https://t.co/JXWgwJM94U"
2017-11-22,.@NASA says they're looking at creating a spinoff wheel for Earth-bound vehicles. https://t.co/nNW147o2Ng
2017-11-22,"Lack of parental supervision is being blamed for a child who mistook eyeshadow for finger paints.

Here's how to handle your kids in public, based on their age. https://t.co/QGdcWPW3hd"
2017-11-22,Almost half of all cancers could be traced back to these controllable risk factors. https://t.co/kha8zCasQI
2017-11-22,"New Brunswick commits $100 million to new tourism strategy #NewBrunswick 
https://t.co/o0FllrTZcQ"
2017-11-22,"The decision came only 24 hours after it was announced Tracy Kitch was set to receive the award 
https://t.co/30XwS7mScT"
2017-11-22,"“If there is no inspection taking place, then I think it’s just too easy for the owner to become complacent."" 
https://t.co/R7fYmwJd9V"
2017-11-22,Latest @Apple smartphones to become available for the first time to @FreedomMobile  customers. https://t.co/NZiZJpqE2J
2017-11-22,The chief creative officer of Pixar and Walt Disney Animation Studios will take a leave of absence amid misconduct allegations. https://t.co/dURJAC1quN
2017-11-22,"The petition calls for Laurier university to accept a resolution titled ""The Laurier Statement for Freedom of Expression."" https://t.co/u28EAZjzlx"
2017-11-22,"“Last Christmas we were at my mother’s and her anxiety was so bad we had to leave Christmas Eve."" #NewBrunswick
https://t.co/32voBRgEH9"
2017-11-22,"ANALYSIS: Basically, @realDonaldTrump endorses a man accused of sexually assaulting a teenage girl because he needs the vote in the Senate, writes @JProskowGlobal https://t.co/buSwSojA5R"
2017-11-22,"The Canadian actors' union, ACTRA, is meeting Thursday to address the sexual assault scandal rocking Hollywood. But will it be enough? https://t.co/E9xyeghZ0G"
2017-11-22,"Judge Gregory Lenehan allegedly said three times in an oral decision that there was no evidence of a lack of consent
https://t.co/ICPqL9S7cT"
2017-11-22,#NewBrunswick gov says doctor recruitment successful but medical professionals say more help needed https://t.co/XoHmLvwT7B
2017-11-22,"It takes discipline, planning and speed. https://t.co/JeaFRpueF2 #BlackFriday2017"
2017-11-22,"New report says opioid prescriptions on the rise in Canada, but Nova Scotia saw a decrease. https://t.co/12yu4QAloS"
2017-11-22,It's a huge step forward in preventing the spread of cancer cells. https://t.co/re1gNdZIcr
2017-11-22,Spryfield community collecting donations for woman struck by car in crosswalk https://t.co/vYHrlfJV1j #Halifax
2017-11-22,The royal couple took an off-road drive while visiting the Jaguar Land Rover’s plant in Birmingham. https://t.co/vEEuYNFPsw
2017-11-22,"Although the company has published its list of 2017 Top 100 online, a biography of Tracy Kitch has not been included
https://t.co/9Ch319AiVC"
2017-11-22,"“The current excessive demand provision policy simply does not align with our country’s values on the inclusion of persons with disabilities,” Immigration Minister @AhmedDHussen said. https://t.co/u96JW9khpZ #CDNpoli"
2017-11-22,It was mother's intuition that saved the 16-month-old. https://t.co/ZqAGJH8ezO
2017-11-22,"“This would break the internet as we know it,” says an advocacy group director #NetNeutrality https://t.co/Gn76sPE7Ou"
2017-11-22,Operating room ceiling leak during surgery latest in list of #Halifax hospital woes https://t.co/tfKN6JGTbx
2017-11-22,WATCH LIVE: Liberals are expected to detail their plan on low-income housing strategy at Question Period https://t.co/h0SMn3nov9 #cdnpoli
2017-11-22,"Footage appearing to show African migrants sold as slaves in Libya has sparked an international outcry with protests erupting across Europe and Africa, while artists to soccer stars to U.N. officials have made pleas for the abuse to end. https://t.co/mOAVf4zsTw"
2017-11-22,Remember the teenage heartthrob era? David Cassidy was one of its biggest stars https://t.co/ljbUtqx2Ei
2017-11-22,"The settlement included American Airlines, United Airlines and other aviation defendants https://t.co/UPpz38AAiB"
2017-11-22,A team of people will ensure wax sculpture Trudeau’s hair and makeup are always flawless https://t.co/Y9y8p0PNcg
2017-11-22,Canada's privacy commissioner is not investigating but has asked Uber to explain the hack https://t.co/eHTxsofk6L #cdnpoli
2017-11-22,"“We have had it easy this year. So far we have only had about six severe earthquakes. We could easily have 20 a year starting in 2018,” one researcher said https://t.co/tbuVpHk47W"
2017-11-22,"“I’m happy they apologized but at the same time let’s acknowledge this was their only option,” Wilfrid Laurier University TA Lindsay Shepherd told Global News https://t.co/xISloX8F6E #cdnpse #cdnpoli @NewWorldHominin"
2017-11-22,"The morning show where Charlie Rose worked until being fired Tuesday is reporting that 2 women at CBS News claim that Rose grabbed them inappropriately, with one saying he also whispered a sexual innuendo https://t.co/39bWAKmMaB"
2017-11-22,David Cassidy’s official fan club exceeded that of Elvis Presley and The Beatles https://t.co/RMBMgbOoRE
2017-11-22,“It was about the apology and finally being recognized that we weren’t lying all these years.” https://t.co/qtmxDYT86p #cdnpoli
2017-11-22,"LIVEBLOG: Jury sees video of Catherine Campbell with her alleged murderer at bar, kissing https://t.co/jKA4zurS2F"
2017-11-22,"“I don’t believe in science.”
https://t.co/t4trzVwpHF"
2017-11-22,"In Canada, companies are not required to notify users when their data is breached and companies rarely face fines or penalties for allowing customer information to be compromised. https://t.co/mnBN5gILrV #cdnpoli"
2017-11-22,.@GirlScouts tell parents: Stop forcing kids to hug relatives during the holidays. Do you agree? https://t.co/RXFkCNsqnl
2017-11-22,.@MelissaSchuman says the alleged incident happened when she was only 18 https://t.co/GHh0eDHSTG
2017-11-22,"Only ‘left-wing’ clubs supported at Wilfred Laurier University, says Wikipedia edit made by someone using a government computer https://t.co/Lt4W2zADUI"
2017-11-22,".@SpikeLee had ""a little bit of that Netflix money"" to shoot the new @ShesGottaHaveIt #ShesGottaHaveIt https://t.co/Dsr6bZcMIe"
2017-11-22,"#NewBrunswick senior killed in ATV crash, 90-year-old driver in hospital https://t.co/EFWJ34T5cs"
2017-11-22,"Heavy rainfall expected for Saint John, #Halifax areas https://t.co/dTS3wYwMl9 #NewBrunswick #NovaScotia"
2017-11-22,"“There is still, unfortunately, a stigma and I wonder if he was hesitant to pursue the help that he needed for fear of how people would perceive their captain,” his fiancée said https://t.co/rbyvnnfyaW"
2017-11-22,"The U.S. president taunted the father of UCLA basketball player LiAngelo Ball, who was detained in China for shoplifting, calling him an “ungrateful fool!” https://t.co/hzOGzPZhnB"
2017-11-22,B.C. woman loses part of her finger trying to save her poodle from a deadly pit bull attack https://t.co/xe2wDQv8VA
2017-11-22,#NewBrunswick city councillor quits to work as lifeguard in the Bahamas https://t.co/L8FCu6iwdE #Dieppe
2017-11-22,#NovaScotia doing a ‘poor job’ explaining its family doctor plans: auditor general https://t.co/nUEsFj1MVb
2017-11-22,Kicking off the middle of your week for you #NB. Here's a look at what's on Global News Morning tomorrow: https://t.co/42x53t4aiM
2017-11-22,"No, a healthy lunch doesn’t have to be complicated https://t.co/Je9Cdjex07"
2017-11-22,Footage shows the soldier being shot at as he ran for his life across the North Korean border https://t.co/HmVqW1FouN
2017-11-22,"#NovaScotia has ‘no plans’ for location, delivery of mental health care: auditor general https://t.co/ZJ9byBcfKD"
2017-11-22,LIVEBLOG: Crown to continue calling evidence in Christopher Garnier murder trial Wednesday https://t.co/bwyv8gnyge
2017-11-22,"As of Nov. 1, there were 39,965 people signed up on the provincial wait list. 
https://t.co/0ijor5mI5Q"
2017-11-22,Don't let holiday shopping bust your budget. After the 7:50 break @FamTravelGuide talks to Global News Morning w/ tips to stay on track https://t.co/C6TCdNNG4J
2017-11-22,The online edition of #GlobalNewsMorning with @PaulBrothers &amp; @DaveWSquires. https://t.co/VaiwbYoXZ8
2017-11-22,There are plenty of great deals both before and after the peak holiday season spending spree. #BlackFriday #CyberMonday https://t.co/UVJHVO3m8w
2017-11-22,https://t.co/0lJlJt9IYU
2017-11-22,Our pilates viewers must have been too busy DOING pilates to take any photos. That's dedication. For tmw though we're asking for your pictures chopping wood (or attempting to. No judgement.) https://t.co/giMegHxo7k
2017-11-22,Good Wednesday Morning #NB. Here's a look at today's top stories in your region on Global News Morning: https://t.co/ru9iRkrPNE
2017-11-22,"Global News, along with all of Corus Entertainment’s radio stations, will be among the first news “skills” to launch with Alexa in Canada. https://t.co/LAJVaWCEro"
2017-11-22,"From the archives for #BAW2017: should you let your bullied child handle the conflict alone, or step in to help? https://t.co/4tHZxdB9r4"
2017-11-22,From the archives for #BAW2017: How to navigate the fine line between snooping and overseeing. https://t.co/eXh72cvGxE
2017-11-22,"""David died surrounded by those he loved..."" https://t.co/jgFYY8nmI8"
2017-11-22,"Could #BlackFriday be losing its steam in Canada? 
https://t.co/cVkWZvNHgo"
2017-11-22,"A ""crisis"" is how one Newfoundland man described the state of nursing homes after his mother was dispatched to one 200 km away. https://t.co/7GLkbPhlfk"
2017-11-21,"Information from 57 million Uber users’ accounts could be vulnerable from a 2016 hack into the ride-sharing app’s systems. 
https://t.co/jLqxOKwIGF"
2017-11-21,"Crown alleges Christopher Garnier struck, strangled Catherine Campbell in opening statements at Halifax murder trial https://t.co/D3gLHgOLQW"
2017-11-21,"To keep New Brunswickers safe these snow plow operators are testing their skils on a digital highway #NewBrunswick
 https://t.co/k5Tm61gDlj"
2017-11-21,"Flushing, washing and sloughing make your bathroom a breeding ground for bacteria. https://t.co/kONtp6hnJe"
2017-11-21,The president of Wilfrid Laurier University and the T.A.'s professor have written apology letters. https://t.co/7Zp3ocbbfw
2017-11-21,Nearly one in five children were living in poverty in 2015. https://t.co/AyrA9RqFe2
2017-11-21,"“To be able to host the JUNO Awards in my hometown is both an honour and a privilege,"" @michaelbuble said of the Vancouver #Junos https://t.co/GTAnHlSnHJ"
2017-11-21,"COMMENTARY: True debate is challenging all ideas to expose which ones are flawed and which ones hold up, writes @AndrewLawton https://t.co/jRPslqfxzP"
2017-11-21,"The store was broken into when someone dropped through the building's ceiling and into the pharmacy #NewBrunswick
https://t.co/7im8Sii8Po"
2017-11-21,"“We don’t need a liberal person in there,” Trump said in defense of Moore. https://t.co/qDv9y4eHOX"
2017-11-21,Privacy comes at a price — more than double what this renter was originally paying for communal living in Vancouver. https://t.co/RFoGtyxElf
2017-11-21,"By 2066, the total cost of senior programs will rise to a quarter of Canada's GDP, meaning tax increases will be needed to support them. https://t.co/7qLrzOQyV1"
2017-11-21,"Self-expression is important, but some experts say parents need to set boundaries. https://t.co/Ia0Qx5S7lt"
2017-11-21,1 in 5 #NewBrunswick children and youth living in poverty: report https://t.co/ig4JQm1XW3
2017-11-21,"A Google spokesperson says the information was never stored, and that the practice will stop by the end of November. https://t.co/EXiLUmtSlk"
2017-11-21,#Halifax police asking for tips in Tyler Keizer homicide on 1-year anniversary of his death https://t.co/wzamGn4WgF
2017-11-21,Prosecutors didn't reveal the alleged hacker's whereabouts. https://t.co/OwOXZVUqs2
2017-11-21,"LIVE BLOG: The Crown has called its first witness of the trial 
https://t.co/N5zzFLAp2n"
2017-11-21,Wilfrid Laurier University officials have offered Shepherd an apology. https://t.co/bCaYURlslf
2017-11-21,"“Thanks for reading. Really, I’m fine.”
https://t.co/13x3ct90bC"
2017-11-21,"At one point, Fuhrmann was taken to hospital after suffering hypothermia when his kayak capsized. https://t.co/W7wtXN2eNY"
2017-11-21,"Canadian Armed Forces vessels helped intercept 2,162 kilograms of cocaine in international water in the past month. https://t.co/NMeeFSvSOa"
2017-11-21,#NovaScotia still has highest rate of child poverty in Atlantic Canada: report https://t.co/q2z8ohHewB
2017-11-21,Charlie Rose has now been fired by PBS. https://t.co/iC0Lq1T7oN
2017-11-21,No more parties in North Korea. https://t.co/Mmoa0rG4Xw
2017-11-21,Canadians would have lots of money to spend this Black Friday - if only they had saved up their 'extra money.' https://t.co/qV1Rseckyb
2017-11-21,"""It’s a statement that love has no borders."" https://t.co/Zubj9RmV7n"
2017-11-21,"There's only one ""Weird Al"". https://t.co/315gZheE4O"
2017-11-21,WATCH LIVE: Donald Trump to pardon his 1st national Thanksgiving turkey https://t.co/eEhMHjc2oI
2017-11-21,"""This is exactly why I believe we need to have a conversation in Canada about protecting free speech specifically on university campuses,"" Andrew Scheer said. https://t.co/MbABHH6DwC"
2017-11-21,"COMMENTARY: @TashaKheiriddin warns that a free trade deal with China would damage our economy, our trading relationship with the U.S., and could threaten something even more precious: our democracy. https://t.co/Dv1tZaDXWk #cdnpoli"
2017-11-21,Some groups told the committee that the current system is so badly flawed that it’s beyond repair. https://t.co/tryoi9K1Ed
2017-11-21,"""I went horseback riding, and saw the little man with crazy eyes whom the other hippies called Charlie,” Bryan Cranston recalls. https://t.co/khwyNb5wws"
2017-11-21,"Seth Meyers will be following in the footsteps of past hosts Jimmy Fallon, Tina Fey and Amy Poehler. https://t.co/wiPqJ1PW1y"
2017-11-21,Laser pointed at cockpits of 2 incoming planes at #Halifax airport: RCMP https://t.co/Eg6CKocfs7
2017-11-21,#BREAKING Robert Mugabe resigns as Zimbabwe’s president. https://t.co/H870PKnT5C
2017-11-21,WATCH LIVE: Auditor General Michael Ferguson discusses the findings of his 2017 Fall report. https://t.co/2H1QcCNMqK
2017-11-21,"""If that flight had been delayed two, three, four hours,that kitchen party would have continued"" https://t.co/cX6n9Zpfrk #Newfoundland #Nfld"
2017-11-21,"The film is rumoured to depict a relationship between a Hindu queen and a Muslim ruler, which has led to outrage from Hindu nationalists. https://t.co/2pyzgEc2Yn"
2017-11-21,"""Charlie does not get a pass here. He doesn’t get a pass from anyone in this room.” https://t.co/rijRDVg2Uv"
2017-11-21,"51,000 employees were underpaid a total of $228 million, but 59,000 employees were overpaid a total of $295 million. https://t.co/VtiW64oROo"
2017-11-21,36 women from 'SNL' cast and crew signed a letter supporting Al Franken. https://t.co/BUTemFAhZz
2017-11-21,"Coleman said their captors beat their eldest son with a stick, and that the boy knew the family was in mortal danger. https://t.co/drJlqatuy7"
2017-11-21,"When you call about your taxes, there’s a 66% chance that no one will answer you. https://t.co/Yt2icV7lID"
2017-11-21,It’s really important that parents throw away their mommy and daddy guilt and take time for themselves. #selfcare https://t.co/x2Q2DBeQok
2017-11-21,"However, women shouldn’t feel worried if they wake up on their backs. https://t.co/awIJ1oToFP"
2017-11-21,Here's one: You'd be pretty much guaranteed to get a bonus every year: https://t.co/LiOl1itjLN
2017-11-21,"Do you own an @IKEACanada Malm dresser? Ikea has relaunched a recall for the potentially deadly furniture, which can easily tip over. https://t.co/hF2wGEAmlL"
2017-11-21,Tuesday’s bombing in northeastern Nigeria brings the number killed in 2017 to an estimated 278 or more. https://t.co/ALLlRu9laa
2017-11-21,"COMMENTARY: A free trade deal with China threatens something very precious: our democracy, writes @TashaKheiriddin https://t.co/boZrVK06FI"
2017-11-21,LIVEBLOG: Jury selection enters second day in Christopher Garnier murder trial https://t.co/y4Od4RzajE
2017-11-21,"That's a Tuesday for Global News Morning. Make sure to tune in tonight for Global News at 6pm and 11pm. Also, here's a look at what's on the show tomorrow morning: https://t.co/7wOLNXNSif"
2017-11-21,"Analysis: U.S. terror list has always been more about symbolism than substance, writes Foster Klug.  https://t.co/hauvNRTNIv"
2017-11-21,"The population of Newfoundland is elderly and sparsely concentrated. Beds in nursing homes are few and far between
https://t.co/dzICPWpVoV"
2017-11-21,Foodie Tues to make you hungry this Tues morn. We get a taste of some dishes featured in a new book by @simplebites after the 8:20 break https://t.co/MC57DDCVPH
2017-11-21,Jury selection enters second day in Christopher Garnier murder trial https://t.co/qOcK9Uc36x
